date,store,item,sales
2016-07-01,8,27,32
2016-07-01,2,2,108
2016-07-01,4,20,85
2016-07-01,1,50,84
2016-07-01,4,37,33
2016-07-01,7,45,85
2016-07-01,9,29,98
2016-07-01,2,34,43
2016-07-01,1,22,120
2016-07-01,6,30,46
2016-07-01,10,29,109
2016-07-01,6,40,37
2016-07-01,4,16,34
2016-07-01,1,12,88
2016-07-01,4,22,111
2016-07-01,8,31,121
2016-07-01,6,17,40
2016-07-01,3,14,111
2016-07-01,5,27,32
2016-07-01,8,32,88
2016-07-01,8,14,89
2016-07-01,1,9,73
2016-07-01,3,5,32
2016-07-01,10,24,104
2016-07-01,8,4,35
2016-07-01,7,8,75
2016-07-01,9,14,84
2016-07-01,7,25,89
2016-07-01,3,42,44
2016-07-01,4,7,75
2016-07-01,9,42,47
2016-07-01,2,44,63
2016-07-01,2,31,120
2016-07-01,1,3,51
2016-07-01,8,24,129
2016-07-01,2,11,141
2016-07-01,7,34,29
2016-07-01,10,1,37
2016-07-01,6,21,43
2016-07-01,10,35,112
2016-07-01,2,10,149
2016-07-01,8,17,79
2016-07-01,2,30,78
2016-07-01,10,13,118
2016-07-01,10,5,40
2016-07-01,9,44,50
2016-07-01,5,15,96
2016-07-01,10,47,44
2016-07-01,2,21,69
2016-07-01,6,42,49
2016-07-01,7,17,27
2016-07-01,1,11,90
2016-07-01,4,4,37
2016-07-01,10,46,104
2016-07-01,8,16,41
2016-07-01,3,30,70
2016-07-01,7,39,50
2016-07-01,4,33,107
2016-07-01,1,42,47
2016-07-01,1,29,97
2016-07-01,9,17,52
2016-07-01,9,38,115
2016-07-01,9,26,79
2016-07-01,3,17,51
2016-07-01,6,22,83
2016-07-01,8,39,83
2016-07-01,1,5,29
2016-07-01,2,43,103
2016-07-01,5,28,109
2016-07-01,6,5,19
2016-07-01,7,3,32
2016-07-01,2,49,64
2016-07-01,8,30,70
2016-07-01,3,41,35
2016-07-01,10,18,147
2016-07-01,8,44,50
2016-07-01,3,48,83
2016-07-01,2,29,140
2016-07-01,3,15,154
2016-07-01,8,23,58
2016-07-01,1,30,52
2016-07-01,3,29,117
2016-07-01,7,27,27
2016-07-01,3,35,102
2016-07-01,5,24,64
2016-07-01,3,18,150
2016-07-01,5,33,66
2016-07-01,9,47,26
2016-07-01,10,41,32
2016-07-01,7,44,19
2016-07-01,5,16,28
2016-07-01,4,23,52
2016-07-01,4,18,148
2016-07-01,8,29,114
2016-07-01,5,18,101
2016-07-01,6,15,103
2016-07-01,9,27,33
2016-07-01,9,36,93
2016-07-01,4,25,151
2016-07-01,3,1,27
2016-07-01,1,46,86
2016-07-01,7,35,72
2016-07-01,10,20,88
2016-07-01,9,7,109
2016-07-01,7,29,71
2016-07-01,9,1,34
2016-07-01,7,10,83
2016-07-01,6,48,59
2016-07-01,9,50,99
2016-07-01,3,43,93
2016-07-01,8,18,160
2016-07-01,1,37,42
2016-07-01,1,33,85
2016-07-01,5,41,27
2016-07-01,10,49,37
2016-07-01,8,40,49
2016-07-01,3,31,81
2016-07-01,9,21,66
2016-07-01,3,34,39
2016-07-01,4,3,56
2016-07-01,1,39,66
2016-07-01,6,24,88
2016-07-01,3,39,78
2016-07-01,8,20,76
2016-07-01,7,46,47
2016-07-01,10,45,136
2016-07-01,9,22,134
2016-07-01,5,29,71
2016-07-01,10,33,121
2016-07-01,2,18,177
2016-07-01,6,28,82
2016-07-01,2,8,114
2016-07-01,9,12,107
2016-07-01,5,10,62
2016-07-01,1,4,29
2016-07-01,5,45,89
2016-07-01,3,49,50
2016-07-01,5,1,20
2016-07-01,5,7,54
2016-07-01,10,14,94
2016-07-01,4,35,82
2016-07-01,4,13,140
2016-07-01,7,50,75
2016-07-01,2,5,43
2016-07-01,10,19,66
2016-07-01,3,50,116
2016-07-01,2,17,60
2016-07-01,8,26,85
2016-07-01,8,1,42
2016-07-01,8,9,101
2016-07-01,9,39,72
2016-07-01,4,42,60
2016-07-01,6,4,26
2016-07-01,7,41,16
2016-07-01,7,20,51
2016-07-01,8,13,148
2016-07-01,8,6,91
2016-07-01,1,1,42
2016-07-01,9,33,101
2016-07-01,5,35,70
2016-07-01,6,19,52
2016-07-01,1,27,34
2016-07-01,8,34,40
2016-07-01,4,43,78
2016-07-01,3,4,42
2016-07-01,9,45,150
2016-07-01,8,10,123
2016-07-01,5,50,61
2016-07-01,3,6,107
2016-07-01,5,19,49
2016-07-01,2,46,133
2016-07-01,7,23,39
2016-07-01,5,4,17
2016-07-01,6,25,105
2016-07-01,7,30,55
2016-07-01,1,43,77
2016-07-01,2,40,51
2016-07-01,2,41,40
2016-07-01,6,16,28
2016-07-01,10,17,45
2016-07-01,7,15,93
2016-07-01,7,31,76
2016-07-01,5,13,107
2016-07-01,9,3,59
2016-07-01,9,35,86
2016-07-01,8,48,94
2016-07-01,3,46,97
2016-07-01,1,14,66
2016-07-01,1,17,35
2016-07-01,4,30,70
2016-07-01,10,31,103
2016-07-01,2,45,153
2016-07-01,1,35,95
2016-07-01,7,26,50
2016-07-01,2,48,106
2016-07-01,2,4,48
2016-07-01,3,10,121
2016-07-01,10,21,62
2016-07-01,7,11,81
2016-07-01,9,11,101
2016-07-01,6,39,48
2016-07-01,5,26,60
2016-07-01,5,14,63
2016-07-01,3,25,118
2016-07-01,3,20,90
2016-07-01,4,50,97
2016-07-01,7,33,63
2016-07-01,1,47,27
2016-07-01,3,45,127
2016-07-01,6,26,52
2016-07-01,3,3,58
2016-07-01,4,17,41
2016-07-01,8,8,132
2016-07-01,5,38,84
2016-07-01,1,19,66
2016-07-01,3,8,141
2016-07-01,2,20,96
2016-07-01,7,19,46
2016-07-01,7,21,46
2016-07-01,1,28,118
2016-07-01,2,32,81
2016-07-01,6,37,30
2016-07-01,10,8,108
2016-07-01,5,40,40
2016-07-01,2,26,104
2016-07-01,4,9,81
2016-07-01,5,44,27
2016-07-01,3,37,46
2016-07-01,6,29,60
2016-07-01,10,32,65
2016-07-01,6,1,22
2016-07-01,5,31,55
2016-07-01,7,49,42
2016-07-01,1,23,35
2016-07-01,9,34,44
2016-07-01,7,22,53
2016-07-01,4,2,96
2016-07-01,5,6,59
2016-07-01,9,31,85
2016-07-01,7,43,52
2016-07-01,1,6,74
2016-07-01,7,9,50
2016-07-02,4,13,154
2016-07-02,1,38,102
2016-07-02,2,17,81
2016-07-02,3,6,110
2016-07-02,10,44,50
2016-07-02,9,27,37
2016-07-02,5,40,39
2016-07-02,2,20,104
2016-07-02,4,25,144
2016-07-02,10,9,91
2016-07-02,10,14,92
2016-07-02,2,37,63
2016-07-02,6,39,52
2016-07-02,4,18,142
2016-07-02,10,28,175
2016-07-02,8,15,179
2016-07-02,1,33,87
2016-07-02,1,37,35
2016-07-02,10,7,95
2016-07-02,7,12,74
2016-07-02,9,33,113
2016-07-02,6,28,101
2016-07-02,2,45,166
2016-07-02,3,40,58
2016-07-02,7,49,42
2016-07-02,8,21,72
2016-07-02,8,2,118
2016-07-02,10,21,78
2016-07-02,7,36,83
2016-07-02,9,13,137
2016-07-02,2,8,147
2016-07-02,8,29,137
2016-07-02,8,26,94
2016-07-02,9,43,74
2016-07-02,3,7,94
2016-07-02,2,5,38
2016-07-02,5,16,34
2016-07-02,1,21,56
2016-07-02,10,4,27
2016-07-02,5,1,18
2016-07-02,5,23,26
2016-07-02,10,49,53
2016-07-02,2,12,156
2016-07-02,9,1,34
2016-07-02,5,20,50
2016-07-02,3,29,112
2016-07-02,7,44,40
2016-07-02,6,25,91
2016-07-02,9,19,56
2016-07-02,3,15,154
2016-07-02,6,20,36
2016-07-02,5,48,59
2016-07-02,10,18,128
2016-07-02,2,32,90
2016-07-02,1,7,95
2016-07-02,9,47,33
2016-07-02,7,14,70
2016-07-02,8,30,99
2016-07-02,8,23,61
2016-07-02,2,46,120
2016-07-02,3,2,115
2016-07-02,2,29,132
2016-07-02,5,34,41
2016-07-02,8,3,76
2016-07-02,7,27,22
2016-07-02,2,24,130
2016-07-02,5,26,59
2016-07-02,1,48,70
2016-07-02,2,47,47
2016-07-02,10,6,100
2016-07-02,5,32,55
2016-07-02,10,34,39
2016-07-02,9,12,131
2016-07-02,8,33,124
2016-07-02,2,6,121
2016-07-02,5,10,81
2016-07-02,6,43,74
2016-07-02,1,1,32
2016-07-02,9,10,118
2016-07-02,5,9,57
2016-07-02,7,43,54
2016-07-02,6,48,54
2016-07-02,10,41,34
2016-07-02,5,42,43
2016-07-02,8,42,65
2016-07-02,6,32,55
2016-07-02,9,20,94
2016-07-02,2,35,129
2016-07-02,10,20,89
2016-07-02,4,43,82
2016-07-02,5,31,64
2016-07-02,8,8,169
2016-07-02,8,39,86
2016-07-02,10,1,43
2016-07-02,2,26,89
2016-07-02,1,49,46
2016-07-02,3,16,39
2016-07-02,1,42,58
2016-07-02,6,11,90
2016-07-02,5,47,30
2016-07-02,3,3,67
2016-07-02,8,22,149
2016-07-02,4,33,116
2016-07-02,1,25,104
2016-07-02,7,37,37
2016-07-02,10,38,136
2016-07-02,7,18,99
2016-07-02,8,47,42
2016-07-02,10,46,93
2016-07-02,8,18,170
2016-07-02,2,23,68
2016-07-02,4,42,53
2016-07-02,3,42,55
2016-07-02,1,2,95
2016-07-02,6,12,82
2016-07-02,1,43,76
2016-07-02,6,42,51
2016-07-02,7,8,92
2016-07-02,5,4,19
2016-07-02,5,30,45
2016-07-02,1,24,87
2016-07-02,10,36,141
2016-07-02,6,45,104
2016-07-02,2,21,92
2016-07-02,7,42,39
2016-07-02,10,5,38
2016-07-02,8,43,92
2016-07-02,8,17,74
2016-07-02,7,21,36
2016-07-02,3,27,33
2016-07-02,2,30,78
2016-07-02,9,15,131
2016-07-02,5,12,78
2016-07-02,2,31,111
2016-07-02,9,17,50
2016-07-02,6,21,45
2016-07-02,7,48,59
2016-07-02,10,32,75
2016-07-02,4,5,39
2016-07-02,1,3,35
2016-07-02,9,45,138
2016-07-02,5,36,93
2016-07-02,5,11,71
2016-07-02,1,28,127
2016-07-02,5,38,101
2016-07-02,7,45,94
2016-07-02,4,38,127
2016-07-02,8,28,152
2016-07-02,4,7,88
2016-07-02,1,34,32
2016-07-02,1,36,96
2016-07-02,4,46,78
2016-07-02,9,34,43
2016-07-02,1,23,32
2016-07-02,5,3,38
2016-07-02,4,20,90
2016-07-02,3,14,108
2016-07-02,6,44,23
2016-07-02,3,45,152
2016-07-02,10,33,120
2016-07-02,3,26,64
2016-07-02,4,22,129
2016-07-02,3,38,157
2016-07-02,10,50,113
2016-07-02,6,30,45
2016-07-02,6,4,29
2016-07-02,8,36,150
2016-07-02,9,37,48
2016-07-02,5,21,35
2016-07-02,2,1,34
2016-07-02,2,43,109
2016-07-02,4,45,126
2016-07-02,4,30,53
2016-07-02,6,50,76
2016-07-02,5,29,83
2016-07-02,6,5,14
2016-07-02,1,32,64
2016-07-02,7,50,63
2016-07-02,9,3,59
2016-07-02,9,21,69
2016-07-02,4,15,140
2016-07-02,7,38,91
2016-07-02,1,14,74
2016-07-02,8,40,65
2016-07-02,2,16,49
2016-07-02,6,40,29
2016-07-02,9,41,41
2016-07-02,5,13,98
2016-07-02,6,49,28
2016-07-02,9,18,149
2016-07-02,2,2,106
2016-07-02,10,17,56
2016-07-02,3,36,122
2016-07-02,10,3,61
2016-07-02,8,45,147
2016-07-02,10,15,157
2016-07-02,5,44,36
2016-07-02,4,37,52
2016-07-02,8,6,122
2016-07-02,5,2,58
2016-07-02,10,2,94
2016-07-02,3,21,87
2016-07-02,4,21,61
2016-07-02,7,5,9
2016-07-02,10,23,51
2016-07-02,7,47,22
2016-07-02,3,12,105
2016-07-02,8,4,50
2016-07-02,9,16,49
2016-07-02,2,48,94
2016-07-02,1,20,73
2016-07-02,10,22,162
2016-07-02,8,13,167
2016-07-02,9,29,128
2016-07-02,10,24,117
2016-07-02,1,9,80
2016-07-02,10,48,100
2016-07-02,4,14,100
2016-07-02,7,19,33
2016-07-02,2,25,161
2016-07-02,7,16,27
2016-07-02,10,13,167
2016-07-02,8,24,107
2016-07-02,2,10,128
2016-07-02,10,35,128
2016-07-02,1,40,29
2016-07-02,2,11,145
2016-07-02,7,7,60
2016-07-02,4,12,115
2016-07-02,9,44,53
2016-07-02,9,42,74
2016-07-02,2,44,53
2016-07-02,9,23,44
2016-07-02,10,25,142
2016-07-02,7,34,31
2016-07-02,1,41,30
2016-07-02,10,47,33
2016-07-02,9,32,58
2016-07-02,5,15,97
2016-07-02,6,10,107
2016-07-02,2,18,170
2016-07-02,4,40,59
2016-07-02,9,31,86
2016-07-02,9,49,45
2016-07-02,4,2,100
2016-07-02,7,28,89
2016-07-02,4,27,34
2016-07-02,10,8,148
2016-07-02,8,49,51
2016-07-02,1,19,61
2016-07-02,10,27,39
2016-07-02,6,1,26
2016-07-02,2,19,83
2016-07-02,4,8,121
2016-07-02,2,14,110
2016-07-02,2,4,53
2016-07-02,9,39,83
2016-07-02,3,37,50
2016-07-02,7,9,47
2016-07-02,3,28,147
2016-07-02,9,24,122
2016-07-02,7,39,48
2016-07-02,8,38,136
2016-07-02,7,17,41
2016-07-02,8,32,78
2016-07-02,7,24,74
2016-07-02,6,14,69
2016-07-02,6,9,61
2016-07-02,4,10,115
2016-07-02,1,50,103
2016-07-02,8,27,40
2016-07-02,4,24,116
2016-07-02,9,46,118
2016-07-02,10,43,84
2016-07-02,1,8,105
2016-07-02,6,41,27
2016-07-02,3,9,82
2016-07-02,4,47,40
2016-07-02,7,2,64
2016-07-02,4,4,27
2016-07-02,5,37,34
2016-07-02,9,6,107
2016-07-02,6,22,86
2016-07-02,3,17,63
2016-07-02,8,25,176
2016-07-02,8,16,44
2016-07-02,1,18,119
2016-07-02,1,29,79
2016-07-02,4,41,34
2016-07-02,9,26,71
2016-07-02,2,38,161
2016-07-02,9,40,49
2016-07-02,4,28,121
2016-07-02,9,9,82
2016-07-02,3,30,71
2016-07-02,9,38,121
2016-07-02,1,11,114
2016-07-02,2,27,41
2016-07-02,4,29,100
2016-07-02,10,39,65
2016-07-02,5,8,104
2016-07-02,3,44,39
2016-07-02,6,19,42
2016-07-02,7,6,67
2016-07-02,6,26,66
2016-07-02,2,33,125
2016-07-02,4,50,120
2016-07-02,7,15,95
2016-07-02,8,10,142
2016-07-02,1,47,32
2016-07-02,8,46,96
2016-07-02,2,3,94
2016-07-02,3,25,142
2016-07-02,3,4,29
2016-07-02,3,19,60
2016-07-02,4,48,98
2016-07-02,10,31,88
2016-07-02,3,32,82
2016-07-02,3,11,119
2016-07-02,8,19,86
2016-07-02,5,19,49
2016-07-02,6,37,32
2016-07-02,8,35,136
2016-07-02,3,8,147
2016-07-02,3,22,158
2016-07-02,6,38,96
2016-07-02,5,39,49
2016-07-02,8,11,126
2016-07-02,2,41,34
2016-07-02,8,50,112
2016-07-02,6,18,109
2016-07-02,6,16,30
2016-07-02,6,36,96
2016-07-02,10,26,74
2016-07-02,4,17,59
2016-07-02,6,8,85
2016-07-02,2,40,55
2016-07-02,6,29,88
2016-07-02,4,9,93
2016-07-02,7,11,84
2016-07-02,9,35,107
2016-07-02,9,5,27
2016-07-02,5,35,72
2016-07-02,1,27,33
2016-07-02,6,34,25
2016-07-02,2,9,103
2016-07-02,8,34,56
2016-07-02,3,20,85
2016-07-02,8,7,126
2016-07-02,6,46,73
2016-07-02,10,37,48
2016-07-02,10,42,59
2016-07-02,7,23,32
2016-07-02,4,36,145
2016-07-02,9,28,162
2016-07-02,7,30,55
2016-07-02,7,22,88
2016-07-02,5,50,85
2016-07-02,8,48,103
2016-07-02,7,4,23
2016-07-02,2,22,148
2016-07-02,6,2,62
2016-07-02,3,46,89
2016-07-02,3,24,120
2016-07-02,7,13,80
2016-07-02,10,40,63
2016-07-02,7,26,47
2016-07-02,3,10,137
2016-07-02,7,20,58
2016-07-02,8,37,54
2016-07-02,9,11,109
2016-07-02,3,33,123
2016-07-02,5,14,64
2016-07-02,4,19,68
2016-07-02,7,33,80
2016-07-02,7,41,21
2016-07-02,7,31,52
2016-07-02,1,35,85
2016-07-02,1,15,113
2016-07-02,1,17,53
2016-07-02,10,12,117
2016-07-02,9,4,29
2016-07-02,9,7,82
2016-07-02,3,49,57
2016-07-02,5,7,62
2016-07-02,3,18,155
2016-07-02,4,1,41
2016-07-02,7,10,78
2016-07-02,5,43,60
2016-07-02,6,24,60
2016-07-02,10,19,66
2016-07-02,3,50,109
2016-07-02,9,8,127
2016-07-02,4,34,49
2016-07-02,5,5,20
2016-07-02,8,1,39
2016-07-02,9,14,87
2016-07-02,6,3,35
2016-07-02,4,39,81
2016-07-02,7,25,95
2016-07-02,8,9,98
2016-07-02,10,11,142
2016-07-02,5,6,54
2016-07-02,5,49,34
2016-07-02,6,33,71
2016-07-02,3,31,90
2016-07-02,8,44,55
2016-07-02,3,1,37
2016-07-02,7,1,28
2016-07-02,1,39,64
2016-07-02,3,23,68
2016-07-02,1,45,110
2016-07-02,6,31,62
2016-07-02,4,26,99
2016-07-02,9,25,119
2016-07-02,9,30,60
2016-07-02,6,47,24
2016-07-02,5,46,47
2016-07-02,1,30,63
2016-07-02,3,48,108
2016-07-02,5,33,84
2016-07-02,3,35,117
2016-07-02,2,42,72
2016-07-02,4,44,51
2016-07-02,2,36,145
2016-07-02,3,41,43
2016-07-02,5,24,73
2016-07-02,1,6,83
2016-07-02,3,47,44
2016-07-02,2,49,63
2016-07-02,1,10,105
2016-07-02,9,50,132
2016-07-02,6,6,61
2016-07-02,2,13,182
2016-07-02,3,43,95
2016-07-02,7,3,50
2016-07-02,4,31,80
2016-07-02,7,29,64
2016-07-02,4,35,107
2016-07-02,4,6,94
2016-07-02,1,4,28
2016-07-02,9,48,87
2016-07-02,5,45,111
2016-07-02,10,30,59
2016-07-02,2,15,171
2016-07-02,6,27,42
2016-07-02,5,41,27
2016-07-02,4,49,58
2016-07-02,6,13,104
2016-07-02,5,22,79
2016-07-02,4,11,105
2016-07-02,10,16,46
2016-07-02,5,18,107
2016-07-02,4,16,45
2016-07-02,8,12,141
2016-07-02,1,5,30
2016-07-02,1,46,72
2016-07-02,1,12,89
2016-07-02,6,23,39
2016-07-02,6,17,28
2016-07-02,2,34,52
2016-07-02,5,25,84
2016-07-02,5,27,22
2016-07-02,8,31,111
2016-07-02,2,50,129
2016-07-02,8,14,95
2016-07-02,2,39,88
2016-07-02,4,32,62
2016-07-02,7,35,83
2016-07-02,8,5,41
2016-07-02,3,5,29
2016-07-02,6,35,72
2016-07-02,3,13,142
2016-07-02,1,44,37
2016-07-02,5,28,113
2016-07-02,9,2,84
2016-07-02,2,7,131
2016-07-02,5,17,25
2016-07-02,8,41,60
2016-07-02,3,34,42
2016-07-02,1,26,58
2016-07-02,4,3,49
2016-07-02,1,31,90
2016-07-02,6,7,65
2016-07-02,3,39,79
2016-07-02,10,45,137
2016-07-02,10,29,118
2016-07-02,7,46,72
2016-07-02,2,28,196
2016-07-02,8,20,93
2016-07-02,6,15,101
2016-07-02,9,22,125
2016-07-02,7,32,46
2016-07-02,1,16,37
2016-07-02,7,40,29
2016-07-02,10,10,131
2016-07-02,9,36,128
2016-07-02,4,23,49
2016-07-02,1,22,116
2016-07-02,1,13,103
2016-07-03,6,20,74
2016-07-03,3,10,121
2016-07-03,7,19,42
2016-07-03,10,7,106
2016-07-03,7,11,84
2016-07-03,2,29,148
2016-07-03,2,12,167
2016-07-03,3,4,40
2016-07-03,1,48,72
2016-07-03,6,26,48
2016-07-03,1,44,40
2016-07-03,10,41,42
2016-07-03,8,42,81
2016-07-03,5,19,55
2016-07-03,4,26,88
2016-07-03,8,13,140
2016-07-03,8,3,65
2016-07-03,3,22,140
2016-07-03,5,40,31
2016-07-03,3,19,74
2016-07-03,6,23,26
2016-07-03,5,33,121
2016-07-03,7,29,64
2016-07-03,1,45,135
2016-07-03,6,29,103
2016-07-03,8,2,118
2016-07-03,8,44,65
2016-07-03,4,32,75
2016-07-03,8,8,154
2016-07-03,7,7,60
2016-07-03,10,36,148
2016-07-03,4,5,43
2016-07-03,6,5,36
2016-07-03,7,45,92
2016-07-03,9,27,34
2016-07-03,4,44,41
2016-07-03,9,37,41
2016-07-03,9,16,43
2016-07-03,10,1,42
2016-07-03,8,20,87
2016-07-03,9,26,78
2016-07-03,3,42,71
2016-07-03,4,22,134
2016-07-03,7,37,37
2016-07-03,5,47,28
2016-07-03,9,45,132
2016-07-03,9,38,121
2016-07-03,8,18,165
2016-07-03,7,35,81
2016-07-03,4,28,158
2016-07-03,7,39,52
2016-07-03,6,12,81
2016-07-03,1,15,141
2016-07-03,6,9,63
2016-07-03,1,26,68
2016-07-03,4,21,93
2016-07-03,2,46,130
2016-07-03,10,2,82
2016-07-03,10,29,145
2016-07-03,5,1,27
2016-07-03,2,11,144
2016-07-03,8,9,115
2016-07-03,2,42,74
2016-07-03,5,26,78
2016-07-03,9,34,46
2016-07-03,7,4,23
2016-07-03,2,24,141
2016-07-03,7,47,28
2016-07-03,9,10,137
2016-07-03,9,6,86
2016-07-03,1,23,50
2016-07-03,10,4,48
2016-07-03,4,27,37
2016-07-03,7,27,29
2016-07-03,4,8,129
